id;title;tagnames;author_id;body;node_type;parent_id;abs_parent_id;added_at;score;state_string;last_edited_id;last_activity_by_id;last_activity_at;active_revision_id;extra;extra_ref_id;extra_count;marked
11004642;;cs215 ;100025468;"<p><a href=""http://forums.udacity.com/users/100026104/anthony-r-pace""><a href=""http://forums.udacity.com/users/100026104/anthony-r-pace"">@Anthony</a></a>: I wrote some code that the grader accepts and is a correct implementation (i.e. passes the tests). The code is here: <a href=""http://forums.udacity.com/cs215/questions/4538/solution-to-ps5-1-without-heapq-edit-it-was-accepted-multiple-times-so-apparently-not-a-fluke/4633"" rel=""nofollow"">http://forums.udacity.com/cs215/questions/4538/solution-to-ps5-1-without-heapq-edit-it-was-accepted-multiple-times-so-apparently-not-a-fluke/4633</a></p>";comment;11004538;11004538;2012-08-07 00:56:23.787057+00;0;;\N;100025468;2012-08-07 00:56:23.787057+00;11006921;\N;\N;0;f
11004647;;cs215 ;100025468;"<p>Actually, my code is about 30% faster than yours on sparser graphs (i.e. 2n to 5n edges). The make_random_graph is the graph generator used by the grader. Below is my comparison against different graph generation procedures including your clique graph tester. I don't think the grader has changed since my old code is not accepted.</p>
<p>I compared my code against heapq, Michele's and your dijkstra implementation. My test suite is here: <a href=""http://forums.udacity.com/cs215/questions/4214/spoiler-ps5-1-solution-discussion/4282"" rel=""nofollow"">http://forums.udacity.com/cs215/questions/4214/spoiler-ps5-1-solution-discussion/4282</a></p>
<pre>using make_mc_graph to generate random graphs
10 trials:: size=100, avg time: 0.00103, mine/MC: 0.891, mine/D: 0.716, mine/heapq: 1.215
10 trials:: size=300, avg time: 0.00347, mine/MC: 0.875, mine/D: 0.697, mine/heapq: 1.270
10 trials:: size=600, avg time: 0.00761, mine/MC: 0.873, mine/D: 0.688, mine/heapq: 1.313
10 trials:: size=1000, avg time: 0.01333, mine/MC: 0.858, mine/D: 0.678, mine/heapq: 1.318
10 trials:: size=3000, avg time: 0.04617, mine/MC: 0.877, mine/D: 0.682, mine/heapq: 1.379
10 trials:: size=6000, avg time: 0.10244, mine/MC: 0.888, mine/D: 0.689, mine/heapq: 1.388
10 trials:: size=10000, avg time: 0.18664, mine/MC: 0.870, mine/D: 0.676, mine/heapq: 1.371
10 trials:: size=30000, avg time: 0.66205, mine/MC: 0.887, mine/D: 0.691, mine/heapq: 1.407

using make_random_graph to generate random graphs
10 trials:: size=100, avg time: 0.00080, mine/MC: 0.847, mine/D: 0.703, mine/heapq: 1.384
10 trials:: size=300, avg time: 0.00276, mine/MC: 0.851, mine/D: 0.680, mine/heapq: 1.518
10 trials:: size=600, avg time: 0.00617, mine/MC: 0.851, mine/D: 0.667, mine/heapq: 1.580
10 trials:: size=1000, avg time: 0.01119, mine/MC: 0.850, mine/D: 0.673, mine/heapq: 1.648
10 trials:: size=3000, avg time: 0.03998, mine/MC: 0.861, mine/D: 0.677, mine/heapq: 1.667
10 trials:: size=6000, avg time: 0.08569, mine/MC: 0.879, mine/D: 0.675, mine/heapq: 1.831
10 trials:: size=10000, avg time: 0.14992, mine/MC: 0.863, mine/D: 0.664, mine/heapq: 1.778
10 trials:: size=30000, avg time: 0.52951, mine/MC: 0.877, mine/D: 0.670, mine/heapq: 1.789

using make_cliq_graph to generate random graphs
10 trials:: size=100, avg time: 0.00371, mine/MC: 0.966, mine/D: 0.860, mine/heapq: 1.061
10 trials:: size=200, avg time: 0.01273, mine/MC: 0.998, mine/D: 0.889, mine/heapq: 1.073
10 trials:: size=1000, avg time: 0.38254, mine/MC: 1.022, mine/D: 0.945, mine/heapq: 1.065
10 trials:: size=2000, avg time: 1.62370, mine/MC: 1.031, mine/D: 0.978, mine/heapq: 1.097
</pre>";comment;11004633;11004538;2012-08-07 02:34:22.133804+00;0;;11037928;100025468;2012-08-07 02:36:21.308927+00;11006931;\N;\N;0;f
11004671;;cs215 ;100022094;"<p>Hi <a href=""http://forums.udacity.com/users/100004871/kris-king""><a href=""http://forums.udacity.com/users/100004871/kris-king"">@Kris</a></a>,<br>
<br>thanks for sharing your opinion as well. Basically what you say is to just to repeat the same proof that Michael did in the video when considering planar graphs, But (without repeating all my reasoning again) I think it is an unnecessary thing to do, since the original proof for any graph would suffice.<br>
<br>Now I have become really curios to see what is the right way of thinking, because if I am wrong it means I have completely misunderstood unit 6 and problem hardness concept in general and in such case I would need to do more studies on the subject.<br>
<br>I really hope ""<a href=""http://forums.udacity.com/users/100103101/michael-littman""><a href=""http://forums.udacity.com/users/100103101/michael-littman"">@Michael Littman</a></a>"" steps in and clears all my (our) doubts</p>";comment;11004666;11004500;2012-08-07 14:12:56.737528+00;0;;11038056;100022094;2012-08-07 14:14:18.453166+00;11006979;\N;\N;0;f
11004678;;cs215 ;100073491;"<p><a href=""http://forums.udacity.com/users/100022094/michele-calgaro""><a href=""http://forums.udacity.com/users/100022094/michele-calgaro"">@Michele</a></a>, please answer two simple questions:<br>
1. What is the hardness of 3-coloring of a chain graph (hint: all chains are 3-colorable)?<br>
2. Can a constant-time problem be NP-hard?</p>";comment;11004667;11004500;2012-08-07 15:21:26.988457+00;0;;11038082;100073491;2012-08-07 15:22:03.814881+00;11006995;\N;\N;0;f
11004713;;cs215 ;100022094;"<p>Hi <a href=""http://forums.udacity.com/users/100012879/persep""><a href=""http://forums.udacity.com/users/100012879/persep"">@PerseP</a></a>,<br>
the solution D Kulakovsky posted above is exactly the way I solved the problem. Once you get to that disequality, you can find the correct minimum integer value (bigger than 1) that solves the problem by testing with different numbers. At some point you will find a couple of values (say n_0, n0+1) such that for n0 the disequality is not satisfied but for n0+1 it is. The value n0+1 is the value required</p>";comment;11004675;11004569;2012-08-08 00:59:44.059632+00;0;;11038278;100022094;2012-08-08 01:00:23.605614+00;11007068;\N;\N;0;f
11004716;;cs215 ;100025468;"<p><a href=""http://forums.udacity.com/users/100012879/persep""><a href=""http://forums.udacity.com/users/100012879/persep"">@PerseP</a></a>: On wolfram you can use: <a href=""http://www.wolframalpha.com/input/?i=solve+n%2Flog%28n%29+%3D+100%2Flog%281.1%29+for+n"" rel=""nofollow"">http://www.wolframalpha.com/input/?i=solve+n%2Flog%28n%29+%3D+100%2Flog%281.1%29+for+n</a> </p>
<p>This will give n in floating point. You can use ceiling of the larger number to get the integral solution.</p>";comment;11004675;11004569;2012-08-08 01:12:26.598702+00;1;;\N;100025468;2012-08-08 01:12:26.598702+00;11007071;\N;\N;0;f
11004730;ps6-4 grader should also accept another solution (SPOILER!!);ps6-4 spoiler error grader m-48403770 cs215;100022094;"<p>Hi there,<br>
the grader currently accepts the following solution:<br>
</p><pre>n=2x+6y+3<br>
m=3x+13y+3</pre><br>
This is correct if we use a gadget as described <a href=""http://www.cs.princeton.edu/courses/archive/spr07/cos226/lectures/23Reductions.pdf"" rel=""nofollow"">here(slide 32,36)</a> which has 6 nodes and 13 edges.<br>
<br>But we could use a different gadget (the same shown by Michael in the video and also described <a href=""http://www.cs.uiuc.edu/class/fa08/cs473/Lectures/lecture24.pdf"" rel=""nofollow"">here (slide 72)</a> which has 6 nodes and 12 edges. In this case the answer would be:<br>
<pre>n=2x+6y+3<br>
m=3x+12y+3</pre><br>
but the grader does not accept that.<br>
<br>IMO, the grader should be fixed.<p></p>";question;\N;\N;2012-08-08 06:56:09.654082+00;0;;11038362;100044380;2012-08-24 19:24:41.682925+00;11007094;\N;\N;524;f
11004734;;cs215 ;100022094;"<p><a href=""http://forums.udacity.com/users/100025468/ked4r-4""><a href=""http://forums.udacity.com/users/100025468/ked4r-4"">@ked4r</a></a><br>
<br>obviously I am not an expert, so I don't dare saying Skiena is right or wrong.<br>
<br>Accordingly to what he says in his book, given a graph and a value k, it is possible to verify if k is the chromatic number of a graph in expected constant time. Therefore it would mean the problem is in NP.<br>
<br>Perhaps that ""expected"" could make a difference or not, but I believe Skiena is a much more reliable source than myself.<br>
<br><br>
<br>EDIT: on second thought, if the worst case is exponential, that would mean that at least one certificate could not be verified in poly time, which would make the problem not be in NP. And in such case either my interpretation of the book or the book itself is wrong.</p>";comment;11004731;11004305;2012-08-08 08:04:28.85856+00;0;;11038375;100022094;2012-08-08 08:09:15.483216+00;11007100;\N;\N;0;f
11004741;;cs215 ;100022094;"<p>On the way home I have re-thought my logic above and found that it is wrong.<br>
<br>The reason is that given a certificate for k-colorability, we can not use that to verify k-colorability for all positive integers smaller than that value of k. We would need to check all possibilities for smaller value of k, So my logic was wrong</p>";comment;11004731;11004305;2012-08-08 12:52:42.905614+00;0;;\N;100022094;2012-08-08 12:52:42.905614+00;11007141;\N;\N;0;f
11004747;;cs215 ;100008880;"<p>Udacity's staff is a subset of it's stuff! Completely agree with epsylon though, having taken a few udacity classes now starting with cs373 in February I'm constantly amazed at how much more simple complicated ideas can be presented through Udacity's platform/format.</p>
<p>Also great song, your vocals were pretty good Michael.</p>";comment;11004744;11004709;2012-08-08 15:06:13.602239+00;1;;\N;100008880;2012-08-08 15:06:13.602239+00;11007148;\N;\N;0;f
11004752;;cs215 ;100073491;"<p><a href=""http://forums.udacity.com/users/100025468/ked4r-4""><a href=""http://forums.udacity.com/users/100025468/ked4r-4"">@ked4r</a></a>: Are you saying that you can prove that chromatic number problem is not in NP? I want to see a proof or at least a sketch then ;).</p>
<p>In the meantime I will repeat my explanation why I highly doubt that you can prove it. Let's assume that P=NP. From <a href=""http://aleph.straylight.co.uk/coNP.pdf"" rel=""nofollow"">it follows that co-NP=co-P=P=NP</a>. Since chromatic number problem is in co-NP, it follows that it is in NP. Now, if you can prove that chromatic number is not in NP we will arrive at contradiction and conclude that P!=NP.  </p>
<p>The bottom line is that it is very hard to prove that co-NP problem is not in NP. The correct answer to ""whether chromatic number problem is in NP?"" is ""we do not know"".</p>";comment;11004731;11004305;2012-08-08 16:33:44.913697+00;0;;11038506;100073491;2012-08-08 16:56:38.256965+00;11007160;\N;\N;0;f
11005286;"finding out who started a rumor by ""reverse search""  how might this work?";cs215 discussion;100068128;"<p>from slashdot.org  <a href=""http://paritynews.com/science/item/168-researchers-develop-algorithm-to-trace-source-of-computer-virus-epidemics-more"" rel=""nofollow"">http://paritynews.com/science/item/168-researchers-develop-algorithm-to-trace-source-of-computer-virus-epidemics-more</a></p>
<p>do you think this is a 'new' algorithm or a variant of something we've already been exposed to?</p>";question;\N;\N;2012-08-12 13:53:00.488821+00;0;;\N;100103101;2012-08-12 16:58:39.390821+00;11007933;\N;\N;154;f
11005475;Free tools to help find social media data about the US presidential election.;cs215 discussion meta;100004818;"<p><a href=""http://www.computerworld.com/s/article/print/9230280/Analytics_tool_helps_voters_search_social_media_streams_of_Obama_Romney_campaigns?taxonomyName=Business%20Intelligence/Analytics&amp;taxonomyId=9"" rel=""nofollow"">Analytics tool helps voters search social media streams of Obama, Romney campaigns</a></p>";question;\N;\N;2012-08-14 21:07:17.20898+00;1;;11041172;100004818;2012-08-14 21:07:17.20898+00;11008196;\N;\N;124;f
11005918;Mistake in the code for Unit 1 Question 14;cs215 unit1-14 m-48717376 error;100043008;"<p>import math</p>
<p>def time(n):<br>
    """""" Return the number of steps <br>
    necessary to calculate<br>
<code>print countdown(n)</code>""""""<br>
    steps = 0<br>
    # YOUR CODE HERE<br>
    return steps</p>
<p>def countdown(x):<br>
    y = 0<br>
    while x &gt; 0:<br>
        x = x - 5<br>
        y = y + 1<br>
    print y    ------------------- THIS SHOULD BE RETURN Y</p>
<p>print countdown(50)</p>";question;\N;\N;2012-08-19 12:18:51.417597+00;3;;11042691;100262513;2013-01-02 05:43:12.004022+00;11008781;\N;\N;359;f
12000880;Other related materials;cs258 discussion resource;100016366;"<p>Was just looking looking around for some other materials to study while taking this course, looks like there's some useful stuff on <a href=""http://nsdl.org/search/results?q=software%20testing"" rel=""nofollow"">NDSL</a>, anyone got anything else useful?</p>";question;\N;\N;2012-06-29 18:50:20.838403+00;1;;12042976;100016366;2012-06-29 18:50:20.838403+00;12005309;\N;\N;186;f
12000997;unit1-17 Answer Problems;spoiler unit1-18 unit1-17 m-48557324 cs258;100033186;"<p>There are a couple of issues with the answer for the question in Unit 1.17 as of 2012-06-30T17:40Z: sqrt(9) = ?  a) 3  b) -3. First, it's a checkbox answer, not a text input box as the video claims. Second, while the video says that any answer is correct, my stab at a specification was just a) 3 (I had in the back of my mind the assertion about the result of square root being &gt;= 0 from an earlier unit) but I was told that was wrong, and was told I was correct only on my second try, after selecting both a) and b).</p>
<p>Unit 1.18 has a similar checkbox versus input box issue. Also, it won't accept ""crash the machine"" as an appropriate reaction, though I think it's not an inappropriate result if this were, say, a C function with the typical claim that behaviour is ""undefined"" for inappropriate input values. Perhaps I just take a little too seriously the C standard dictum that ""undefined behaviour"" really does mean that the program may do absolutely anything....</p>";question;\N;\N;2012-06-30 17:42:02.382067+00;0;;12009538;100074292;2012-08-03 09:40:55.905243+00;12001268;\N;\N;257;f
12001708;Lessons in Testing;cs258 discussion resource;100012879;"<p>From the EuroPython 2012 Conference in Italy by David Cramer: <a href=""http://www.youtube.com/watch?v=garsUmsZIac&amp;feature=plcp"" rel=""nofollow"">Video</a></p>
<p>They have a lot of interesting <a href=""https://ep2012.europython.eu/p3/schedule/ep2012/"" rel=""nofollow"">talks about Python</a> and I think they'll be uploading them soon</p>";question;\N;\N;2012-07-05 16:58:19.579949+00;1;;12042887;100012879;2012-07-05 17:08:35.947673+00;12005220;\N;\N;156;f
12001843;Getting Started Testing your Python;cs258 discussion resource;100012879;"<p>This is made by the same author of coverage.py and it's a talk about how to get started testing your Python code. This is designed to be useful for complete beginners, and to provide some meat for people who already have some testing underway. it's <a href=""http://nedbatchelder.com/text/starttest.html"" rel=""nofollow"">here</a></p>";question;\N;\N;2012-07-07 14:09:44.112217+00;1;;12042886;100012879;2012-07-07 14:09:44.112217+00;12005219;\N;\N;182;f
12001965;;cs258 ;100064810;"<p>Why brute force MC/DC can be troublesome. </p>
<p>The age of the universe is supposed to be approximately around 4.339â€‰Â±â€‰0.035 Ã— 10E17 seconds (13.75 billion years).</p>
<p>If you have to run a test on an exhaustive combination of say typically some 64 variables at  assuming the test requires sufficient time to setup and teardown, especially on low speed embedded systems, with an average 1 second each: 2^64 = 1.84467441 Ã— 10E19, you would be older than the universe,  by the time the test results are out.</p>
<p>So ideally you're always looking for a minimum class of tests cases, that presumably covers and eliminates a whole lot of tests cases, due to redundancy. Of course finding them is not easy. I have tried unoptimized tests before, without realizing the crazy ramifications.</p>";comment;12001933;12001931;2012-07-09 06:40:23.868685+00;0;;\N;100064810;2012-07-09 06:40:23.868685+00;12002630;\N;\N;0;f
12001966;;cs258 ;100095853;"<p>other options:</p>
<pre><code>download the youtube videos, play and slow it down using VLC player.

I think there is some info on the internet regarding slowing down the video playback on youtube (they're mentioning something about HTML5.) haven't tried this though, maybe you can give it a try.
</code></pre>";comment;12001912;12001909;2012-07-09 07:46:43.378905+00;0;;\N;100095853;2012-07-09 07:46:43.378905+00;12002632;\N;\N;0;f
12001968;;cs258 ;100090973;<p>You can read the wiki, it has the whole class texted</p>;comment;12001912;12001909;2012-07-09 08:41:42.654971+00;0;;\N;100090973;2012-07-09 08:41:42.654971+00;12002635;\N;\N;0;f
12001969;;cs258 ;100001468;<p>You shouldn't have to use <code>shell=True</code>, as you point out, it is unsafe... do you get an error when you try it without?</p>;comment;12001963;12001922;2012-07-09 08:57:32.853356+00;0;;\N;100001468;2012-07-09 08:57:32.853356+00;12002636;\N;\N;0;f
12002015;;cs258 ;100007190;"<p>This is my code </p>
<p>import math</p>
<h1>Insert a bug of your choosing into the stats function.</h1>
<p>def stats(lst):<br>
    min = None<br>
    max = 0<br>
    freq = {}<br>
    for i in lst:<br>
        i = abs(i)<br>
        if min is None or i &lt; min:<br>
            min = i<br>
        if max is None or i &gt; max:<br>
            max = i<br>
        if i in freq:<br>
           freq[i] += 1<br>
        else:<br>
            freq[i] = 1<br>
    lst_sorted = sorted(lst)<br>
    if len(lst_sorted)%2 == 0:<br>
        middle = len(lst_sorted)/2<br>
        median = (lst_sorted[middle] + lst_sorted[middle-1]) / 2<br>
    else:<br>
        median = lst_sorted[len(lst_sorted)/2]<br>
    mode_times = None<br>
    for i in freq.values():<br>
        if mode_times is None or i &gt; mode_times:<br>
            mode_times = i<br>
    mode = []<br>
    for (num, count) in freq.items():<br>
        if count == mode_times:<br>
            mode.append (num)<br>
    print ""list = "" + str(lst)<br>
    print ""min = "" + str(min)<br>
    print ""max = "" + str(max)<br>
    print ""median = "" + str(median)<br>
    print ""mode(s) = "" + str(mode)</p>
<h1>test1 should achieve full statement coverage of</h1>
<h1>the stats function without triggering the bug</h1>
<h1>you've inserted into the stats function.</h1>
<p>def test1():<br>
    ###Your test1 code here. Depending on what <br>
    # bug you choose to put in the stats function, <br>
    # you may or may not need to modify test1.<br>
    l = [31,32,33,33,34]<br>
    stats(l)<br>
    print<br>
    l = [31,32,33,33]<br>
    stats(l)<br>
    print</p>
<h1>test2 should also achieve full statement coverage</h1>
<h1>of the stats function, but should trigger the bug</h1>
<h1>you've inserted into the stats function.</h1>
<p>def test2():<br>
    ###Your test2 code here.<br>
    l = [-33,-34]<br>
    stats(l)    </p>
<p>test1()<br>
test2()</p>
<p>But I have this error:</p>
<p>Incorrect. You didn't enter the if statement:</p>
<pre><code>                    if i in freq:

                        freq[i] += 1
</code></pre>
<p>Can I have some advices???</p>";comment;12001565;12001498;2012-07-09 20:08:52.196424+00;0;;\N;100007190;2012-07-09 20:08:52.196424+00;12002699;\N;\N;0;f
12002028;;cs258 ;100018920;"<p>For a question that you ask, it is the number of answers you accept (click the check mark) divided by the number of questions you ask. So if you ask one question and accept one answer your accept rate is 100%. If you accept more than one answer for your question then the accept rate can be greater than 100%. If you ask a question but never accept an answer your accept rate is 0%.</p>
<p>In my case I have asked 3 questions, this one, which really requires no answer, one for which I accepted 29 answers, and one which did not get any answers. So 29/3 = 9.667 = 966%. I would not include the questions which have no answers in the calculation, but their algorithm does.</p>";comment;12002010;12002010;2012-07-09 22:52:59.386648+00;0;;12023367;100018920;2012-07-09 23:04:01.959198+00;12002715;\N;\N;0;f
12002093;;cs258 ;100016366;"<p>Thanks for this answer, I almost took the assertion out as if we didn't have digits we would exit any way with a typeerror at int(n[d]), I didn't because of this in the specification:</p>
<pre><code>is_luhn_valid takes a credit card number as input
</code></pre>
<p>which doesn't specify how that is formatted and often you'll see these with spaces or other characters breaking the number into groups of 4, I removed spaces and really should have done the same for hyphens the 2 most common. By leaving it in it makes it clear that I'm only really expecting to see digits.</p>
<p>I take your point about reversing the number and the specification as we were asked to implement the luhn algorithm as specified, I was taking the 'lazy coder' approach (was that this class or some other - 262?).</p>";comment;12002085;12002046;2012-07-10 18:34:49.884357+00;0;;\N;100016366;2012-07-10 18:34:49.884357+00;12002805;\N;\N;0;f
12002102;;cs258 ;100090161;"<p>Yes, perhaps your code looks different because in some ways you adhered more closely to the specification or assumed less than most, including me. Distrusting input data is definitely a healthy instinct to have.</p>
<p>Rereading the last part of the spec:<br>
</p><pre><code><br>
    # is_luhn_valid takes a credit card number as input and verifies <br>
    # whether it is valid or not. If it is valid, it returns True, <br>
    # otherwise it returns False</code></pre><br>
It seems anything that is not Luhn checkable should be considered invalid and return False.  Therefore, maybe the best thing to do would be:<br>
<pre><code>if not n.isidigit():<br>
    return False</code></pre><p></p>
<p>Of course the correct answer in the real world is </p><blockquote>d) none of the above. Get a refined specification.</blockquote> Unfortunately, loose specs seem to be the norm rather than the exception so this is at least one way Udacity is preparing students for the real world.<p></p>";comment;12002085;12002046;2012-07-10 19:26:50.108389+00;3;;12023825;100090161;2012-07-10 19:33:00.731132+00;12002822;\N;\N;0;f
12002114;;cs258 ;100118836;"<p>Initially I did the doubling calculation each time. Luhn's original patent gave me the clue to make it even shorter. Precalculating the doubled digits (or as he called them, the substitution digits) in their 'permuted order' lets me use one array lookup instead of several operations and a branch.</p>
<pre>def is_luhn_valid(n):
    digits = str(n)
    doubled = [0,2,4,6,8,1,3,5,7,9]
    checksum = 0
    for d in digits[-1::-2] :  checksum += int(d)
    for d in digits[-2::-2] :  checksum += doubled[int(d)]
    return (checksum%10) == 0
</pre>";comment;12002064;12002046;2012-07-10 20:53:07.37702+00;8;;12023861;100118836;2012-07-10 20:53:30.636105+00;12002835;\N;\N;0;f
12002152;;cs258 ;100025197;"<p>and since we're all posting our code, here's mine:</p>
<pre><code>def double(x):
    x *= 2
    if x &gt; 9:
       x -= 9
    return x

def luhn_algorithm(n):
    lst_n = map(int, str(n))
    # default for even numbers
    start = len(lst_n) % 2
    for i in range(start, len(lst_n), 2):
        lst_n[i] = double(lst_n[i])
    return sum(lst_n) % 10
</code></pre>";comment;12002151;12002030;2012-07-11 07:09:49.278349+00;0;;12024560;100025197;2012-07-11 07:10:53.157388+00;12002894;\N;\N;0;f
12002160;;cs258 ;100025197;"<p>Honestly, I think it's something you pick up with experience with Python in particular. Two for loops or a different slicing operation might be similarly confusing. But, as <a href=""http://forums.udacity.com/users/100001468/andy-hayden""><a href=""http://forums.udacity.com/users/100001468/andy-hayden"">@Andy</a></a> said, it's only because they named the variables well).</p>
<p>Another example of an idiom that can be confusing at first but often more expressive are statements like the following:</p>
<pre><code>fn(some_element) or other_fn(some_element)

q is not None and fn(q) or 5
</code></pre>
<p>(the first line only evaluates the or expression if the first part evaluates to falsy. the second only evaluates q if q is not None and otherwise returns 5).</p>
<p>It's a really nice way to put your code, because it lets you combine what otherwise would be multiple if statements into one, but it also can be confusing if you aren't used to reading it. (though because Python uses ""or"" instead of ""||"", etc, makes it a lot easier to read).</p>";comment;12002124;12002116;2012-07-11 08:09:56.16454+00;1;;\N;100025197;2012-07-11 08:09:56.16454+00;12002902;\N;\N;0;f
12002176;;cs258 ;100090161;"<p>There are still separate cases for the odd and even elements here so I don't think your explanation for the shortness of the code can be correct. In the for loop<br>
</p><pre><code>if d % 2:<br>
else:</code></pre><br>
seems to be separating the list into odd and even elements.<p></p>
<p>At best reversing is saving us one line of code. We could write<br>
</p><pre><code>double_offset = len(n) % 2</code></pre><br>
and then in the for loop write<br>
<pre><code>if d % 2 == double_offset:</code></pre><br>
I think it is questionable whether the ""cleverness"" of reversing the list to save a line of code is worth it. It arguably hurts the overall readability of the code and introduces a performance penalty by needlessly reversing the list. Is saving one line of code really such a great bargain here?<p></p>";comment;12002048;12002046;2012-07-11 14:16:58.442737+00;1;;\N;100090161;2012-07-11 14:16:58.442737+00;12002929;\N;\N;0;f
12002179;;cs258 ;100018920;"<p>I can see the merit in Andy's formula. With a higher than 100% accept rate it would be possible to never accept another answer yet keep a good accept rate.   In Jeffreys formula  (questions-total) would include unanswered questions, shouldn't that be (number of questions with at least one answer)?</p>
<p>All of this discussion should probably be moved to the <a href=""http://forums.udacity.com/technical-support"" rel=""nofollow"">technical support forum.</a></p>";comment;12002061;12002061;2012-07-11 16:11:15.807677+00;0;;12024720;100018920;2012-07-11 16:12:21.044125+00;12002934;\N;\N;0;f
12002187;;cs258 ;100016314;"<p>Hi <a href=""http://forums.udacity.com/users/100001468/andy-hayden""><a href=""http://forums.udacity.com/users/100001468/andy-hayden"">@Andy Hayden</a></a>, what is your %s, ... %q doing in the string following the assert?</p>
<p>You have hit on a very important point - maintaining the test suite/test framework. If you have a large suite of individual test cases, and the spec changes, there is lots of rework to update the individual tests. And you might be working in a situation where the spec changes frequently, or maybe the spec is poorly defined and there are many 'clarifications' to the spec that effectively look like spec changes. If you have a random test framework that either does the testing or directly generates test cases, it is much less work to modify the random framework and re-generate as many tests as you want. There are also many 'off-the-shelf' tools to help you maintain and modify your random program (version control tools, lint tools, etc), since it's ""just"" another program.</p>
<p>Also, as a nice bonus, it's alot more fun! One of these random frameworks is quite a fun, very creative, and challenging program to create and use. And when the work is more fun/creative/challenging, it's easier to attract/recruit/hire people into those testing positions. This last sentence is important to the 'pointy haired manager' types (like me) out there.</p>";comment;12002175;12001271;2012-07-11 17:17:55.381239+00;0;;\N;100016314;2012-07-11 17:17:55.381239+00;12002944;\N;\N;0;f
12002195;Random tester for Queue;unit3-26 m-48420261 cs258;100000494;"<p>My tester finish ok but when i submit i get the message:</p>
<pre><code>""You should test the enqueue method on more inputs.""
</code></pre>
<p>Does this mean that i should test on different kinds of inuts ie. ints, floats, chars and so on?</p>";question;\N;\N;2012-07-11 18:31:49.570546+00;0;;\N;100084409;2012-07-14 20:50:34.904506+00;12002953;\N;\N;320;f
12002202;;cs258 ;100016366;"<p><a href=""http://forums.udacity.com/users/100090161/nathan""><a href=""http://forums.udacity.com/users/100090161/nathan"">@Nathan</a></a>, That looks like really great feedback, I haven't the time right now to read and digest it all but I will definitely revisit this. </p>
<p>So far:<br>
I agree entirely with your points on the first line (commented and complex), I considered it a trivial operation in the context of the function so didn't want to distract from where the real work was done. Python after all is supposed to be self documenting so this was probably not a great decision.</p>
<p>Re-using parameters, real bad habit I need to break. Will bite me one day I'm sure.</p>
<p>Seriously thanks for the comments I'm learning as much from this sort of feedback as I am from the classes.</p>";comment;12002201;12002046;2012-07-11 20:35:59.582257+00;0;;12024808;100016366;2012-07-11 20:38:35.037392+00;12002962;\N;\N;0;f
12002205;;cs258 ;100090161;"<p>I'm glad you find it helpful. The most common complaint I hear about CS grads from traditional universities is that they don't know how to code straight out of college. Unfortunately, my experience with Udacity so far indicates they are reinforcing this stereotype. By his own admission Professor Regehr's example solution is crap.</p>
<p>Computer science and computer programming are not the same thing but there is no reason computer science couldn't be taught with examples that demonstrate good programming.</p>
<p>I still cringe every time I think of Sean Bennett's challenge to try and beat his lines of code. Unless you are Alan Kay, focusing on lines of code is almost always the wrong path to quality.</p>
<p>I think it would be great if the community reviewed a few code examples for each problem set. After the community discussed and refined the code the best solutions could be saved and presented as official answers.  I think this would be better than the shoot from the hip stuff the instructors are doing right now. Ultimately, it should involve less work for the professors and offer higher quality to the students.</p>";comment;12002201;12002046;2012-07-11 22:12:57.241318+00;2;;\N;100090161;2012-07-11 22:12:57.241318+00;12002965;\N;\N;0;f
12002212;;cs258 ;100025197;"<p>I debated writing a testing wrapper like that.  I went half way but decided that I wanted to keep it as simple as possible :P  Dunno.</p>
<p>The only issue I'd see with using <strong>times-covered</strong> as a metric, is that it doesn't necessarily add power vs. looking at statement coverage--it's more about testing different ""states"".  (for example, you could test Queue by creating 10,000 100-entry Queues and filling them with only two items, and get the same times-coverage as testing 100 100-entry Queues by filling/unfilling each 100s of times). On the other hand, it's a nice metric to consider while cognizant of what it actually means.</p>";comment;12002164;12002154;2012-07-11 23:13:05.115394+00;0;;\N;100025197;2012-07-11 23:13:05.115394+00;12002979;\N;\N;0;f
Course Application.;;;;;;;;;;;;;;;;;;
Course content Opera browser error;;;;;;;;;;;;;;;;;;
Feedback on Audio Quality;;;;;;;;;;;;;;;;;;
Hungarian group;;;;;;;;;;;;;;;;;;
What profile information is public?;;;;;;;;;;;;;;;;;;
When will unit 2 be online?;;;;;;;;;;;;;;;;;;
where is the sample page for homework?;;;;;;;;;;;;;;;;;;
Whether pdf of Unit and Homework is available?;;;;;;;;;;;;;;;;;;
12002219;;cs258 ;100025197;"<p><a href=""http://forums.udacity.com/users/100000573/bcontins""><a href=""http://forums.udacity.com/users/100000573/bcontins"">@bcontins</a></a> certainly true.  I like it as an idiom.  That said, ometimes it's clearer to translate '<code>bool ? a : b</code>' to '<code>a if bool else b</code>'</p>";comment;12002124;12002116;2012-07-11 23:46:39.818539+00;0;;12024877;100025197;2012-07-11 23:46:55.398994+00;12002988;\N;\N;0;f
12002227;;cs258 ;100012200;"<p>Posted to the forums? No I haven't. Is that what you meant? I'm confused how that would help fixing any bugs in the grader.</p>
<p>Did you mean tested any code that wouldn't pass? In that case, yes, I have.</p>";comment;12002225;12001803;2012-07-12 00:42:34.85321+00;0;;\N;100012200;2012-07-12 00:42:34.85321+00;12002999;\N;\N;0;f
